frame_id,timestamp,rel_time_s,當前幀狀態,上一幀狀態,tracking_method,initial_matches,matches_before_tlm_opt,matches_after_tlm_opt,final_inliers,need_new_kf,new_kf_created,total_kf_in_map,total_mp_in_map,local_map_mp_count,local_kf_count,map_updated,reloc_attempted,reloc_success,reloc_candidates,reloc_bow_pass,reloc_pnp_inliers,imu_initialized,bias_acc_norm,bias_gyro_norm,preintegration_ms,pose_pred_ms,track_local_map_ms,need_new_kf_ms,total_tracking_ms
1589,1403715352.712143,73.950000,OK,OK,MM,301,443,343,343,yes,yes,199,9383,5577,92,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.206,3.130,0.022,4.921
1590,1403715352.762143,74.000000,OK,OK,MM,258,491,404,404,no,no,200,9404,5598,93,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.086,3.358,0.023,5.012
1591,1403715352.812143,74.050000,OK,OK,MM,323,475,379,379,no,no,200,9404,5607,94,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.291,3.623,0.026,5.592
1592,1403715352.862143,74.100000,OK,OK,MM,308,477,389,389,no,no,200,9404,5607,94,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.307,4.296,0.023,6.193
1593,1403715352.912143,74.150000,OK,OK,MM,307,467,376,376,no,no,200,9404,5613,95,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.338,3.886,0.027,5.853
1594,1403715352.962143,74.200000,OK,OK,MM,311,458,373,373,no,no,200,9404,5471,91,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.297,3.472,0.027,5.379
1595,1403715353.012143,74.250000,OK,OK,MM,312,458,365,365,no,no,200,9404,5471,91,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.218,3.385,0.020,5.162
1596,1403715353.062143,74.300000,OK,OK,MM,308,451,365,365,yes,yes,200,9404,5387,90,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.185,3.212,0.022,4.995
1597,1403715353.112143,74.350000,OK,OK,MM,285,475,388,388,no,no,201,9421,5404,91,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.148,3.275,0.022,5.006
1598,1403715353.162143,74.400000,OK,OK,MM,322,474,386,386,no,no,201,9421,5410,92,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.267,3.603,0.024,5.475
1599,1403715353.212143,74.450000,OK,OK,MM,327,458,378,378,no,no,201,9421,5410,92,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.293,3.798,0.026,5.682
1600,1403715353.262143,74.500000,OK,OK,MM,303,456,372,372,no,no,201,9421,5404,91,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.374,3.766,0.024,5.727
1601,1403715353.312143,74.550000,OK,OK,MM,312,477,393,393,no,no,201,9420,5409,92,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.267,3.741,0.023,7.351
1602,1403715353.362143,74.600000,OK,OK,MM,329,455,379,379,no,no,201,9420,5409,92,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.246,3.100,0.021,4.920
1603,1403715353.412143,74.650000,OK,OK,MM,307,443,347,347,yes,yes,201,9420,5409,92,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.217,3.404,0.021,5.205
1604,1403715353.462143,74.700000,OK,OK,MM,286,500,400,400,no,no,202,9464,5453,93,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.046,3.294,0.023,4.918
1605,1403715353.512143,74.750000,OK,OK,MM,312,484,384,384,no,no,202,9464,5453,93,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.268,4.151,0.024,6.023
1606,1403715353.562143,74.800000,OK,OK,MM,317,486,399,399,no,no,202,9464,5453,93,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.540,4.267,0.027,6.480
1607,1403715353.612143,74.850000,OK,OK,MM,337,490,394,394,no,no,202,9464,5612,96,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.607,3.916,0.026,6.182
1608,1403715353.662143,74.900000,OK,OK,MM,315,477,378,378,no,no,202,9464,5400,92,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.327,3.956,0.028,5.933
1609,1403715353.712143,74.950000,OK,OK,MM,314,470,375,375,no,no,202,9464,5400,92,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.383,4.229,0.033,6.342
1610,1403715353.762143,75.000000,OK,OK,MM,310,485,398,398,no,no,202,9462,5398,92,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.263,3.926,0.026,5.858
1611,1403715353.812143,75.050000,OK,OK,MM,338,470,383,383,yes,yes,200,9434,5423,91,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.249,3.291,0.020,5.163
1612,1403715353.862143,75.100000,OK,OK,MM,313,517,429,429,no,no,201,9446,5435,92,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.173,3.286,0.023,5.044
1613,1403715353.912143,75.150000,OK,OK,MM,356,502,409,409,no,no,201,9446,5435,92,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.378,3.593,0.026,5.571
1614,1403715353.962143,75.200000,OK,OK,MM,336,502,421,421,no,no,201,9446,5435,92,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.328,4.129,0.026,6.064
1615,1403715354.012143,75.250000,OK,OK,MM,323,484,406,406,no,no,201,9446,5435,92,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.337,3.862,0.026,5.798
1616,1403715354.062143,75.300000,OK,OK,MM,343,489,403,403,no,no,201,9445,5381,91,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.481,3.525,0.023,9.549
1617,1403715354.112143,75.350000,OK,OK,MM,321,484,406,406,no,no,201,9445,5434,92,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.401,3.429,0.022,5.394
1618,1403715354.162143,75.400000,OK,OK,MM,344,477,400,400,yes,yes,201,9445,5381,91,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.288,3.698,0.022,5.571
1619,1403715354.212143,75.450000,OK,OK,MM,316,526,452,452,no,no,202,9487,5476,93,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.153,3.439,0.024,5.215
1620,1403715354.262143,75.500000,OK,OK,MM,369,507,430,430,no,no,202,9487,5476,93,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.494,3.732,0.027,5.913
1621,1403715354.312143,75.550000,OK,OK,MM,354,495,419,419,no,no,202,9487,5476,93,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.508,4.120,0.027,6.327
1622,1403715354.362143,75.600000,OK,OK,MM,343,516,423,423,no,no,202,9487,5476,93,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.410,3.893,0.028,5.993
1623,1403715354.412143,75.650000,OK,OK,MM,367,509,433,433,no,no,202,9487,5476,93,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.433,4.080,0.028,6.167
1624,1403715354.462143,75.700000,OK,OK,MM,364,501,436,436,no,no,202,9486,5475,93,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.348,3.343,0.023,5.259
1625,1403715354.512143,75.750000,OK,OK,MM,359,501,423,423,yes,yes,202,9486,5469,92,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.409,3.655,0.022,5.658
1626,1403715354.562143,75.800000,OK,OK,MM,345,541,465,465,no,no,203,9504,5493,94,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.369,3.620,0.024,5.589
1627,1403715354.612143,75.850000,OK,OK,MM,390,562,475,475,no,no,203,9504,5493,94,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.516,3.984,0.030,6.226
1628,1403715354.662143,75.900000,OK,OK,MM,415,530,456,456,no,no,203,9504,5493,94,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.592,4.675,0.046,7.122
1629,1403715354.712143,75.950000,OK,OK,MM,397,534,470,470,no,no,203,9504,5493,94,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.415,4.471,0.038,6.665
1630,1403715354.762143,76.000000,OK,OK,MM,388,549,483,483,no,no,203,9504,5493,94,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.478,4.599,0.032,6.772
1631,1403715354.812143,76.050000,OK,OK,MM,405,530,462,462,no,no,203,9503,5492,94,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.765,4.146,0.023,6.501
1632,1403715354.862143,76.100000,OK,OK,MM,385,528,457,457,no,no,203,9503,5492,94,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.798,4.530,0.025,6.979
1633,1403715354.912143,76.150000,OK,OK,MM,376,505,435,435,yes,yes,203,9503,5492,94,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.875,3.834,0.024,6.307
1634,1403715354.962143,76.200000,OK,OK,MM,353,531,458,458,no,no,204,9514,5503,95,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.556,3.657,0.024,5.824
1635,1403715355.012143,76.250000,OK,OK,MM,371,522,445,445,no,no,204,9514,5450,94,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.403,3.753,0.029,5.841
1636,1403715355.062143,76.300000,OK,OK,MM,373,522,445,445,no,no,204,9514,5450,94,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.461,4.509,0.038,6.831
1637,1403715355.112143,76.350000,OK,OK,MM,352,470,387,387,no,no,204,9514,5503,95,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.380,3.950,0.033,6.053
1638,1403715355.162143,76.400000,OK,OK,MM,311,436,363,363,no,no,204,9514,5503,95,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.294,3.485,0.030,5.459
1639,1403715355.212143,76.450000,OK,OK,MM,299,419,348,348,no,no,204,9513,5449,94,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.185,3.072,0.021,4.814
1640,1403715355.262143,76.500000,OK,OK,MM,285,456,370,370,yes,yes,204,9513,5502,95,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.123,3.394,0.022,5.093
1641,1403715355.312143,76.550000,OK,OK,MM,293,458,376,376,no,no,205,9509,5443,95,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.096,3.299,0.022,4.995
1642,1403715355.362143,76.600000,OK,OK,MM,285,455,378,378,no,no,205,9509,5443,95,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.195,3.559,0.026,5.353
1643,1403715355.412143,76.650000,OK,OK,MM,280,373,305,305,no,no,205,9509,5437,94,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.163,4.086,0.029,5.928
1644,1403715355.462143,76.700000,OK,OK,MM,251,368,295,295,no,no,205,9509,5428,93,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.023,3.660,0.033,5.419
1645,1403715355.512143,76.750000,OK,OK,MM,229,346,275,275,no,no,205,9509,5255,90,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.894,2.994,0.026,4.416
1646,1403715355.562143,76.800000,OK,OK,MM,216,351,287,287,no,no,204,9489,5235,89,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.826,2.677,0.020,4.024
1647,1403715355.612143,76.850000,OK,OK,MM,235,351,278,278,yes,yes,203,9476,5231,89,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.931,2.979,0.026,4.503
1648,1403715355.662143,76.900000,OK,OK,MM,220,360,293,293,no,no,204,9500,5220,89,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.789,2.739,0.019,4.069
1649,1403715355.712143,76.950000,OK,OK,MM,242,342,274,274,no,no,204,9500,5255,90,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.862,2.903,0.019,4.349
1650,1403715355.762143,77.000000,OK,OK,MM,236,331,258,258,no,no,204,9500,5255,90,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.922,3.201,0.026,4.763
1651,1403715355.812143,77.050000,OK,OK,MM,219,328,255,255,no,no,204,9500,5255,90,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.909,2.725,0.020,4.164
1652,1403715355.862143,77.100000,OK,OK,MM,219,315,257,257,no,no,204,9498,5253,90,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.748,2.532,0.018,3.794
1653,1403715355.912143,77.150000,OK,OK,MM,222,317,247,247,yes,yes,204,9498,5072,85,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.766,2.601,0.017,3.873
1654,1403715355.962143,77.200000,OK,OK,MM,203,377,301,301,no,no,205,9548,5122,86,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.793,2.790,0.018,4.093
1655,1403715356.012143,77.250000,OK,OK,MM,256,364,301,301,no,no,205,9548,5065,83,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.928,3.594,0.025,5.190
1656,1403715356.062143,77.300000,OK,OK,MM,272,363,304,304,no,no,205,9548,4959,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.965,2.994,0.021,4.587
1657,1403715356.112143,77.350000,OK,OK,MM,258,373,307,307,no,no,205,9548,5208,86,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.861,2.571,0.016,3.915
1658,1403715356.162143,77.400000,OK,OK,MM,268,374,306,306,no,no,205,9548,5149,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.932,2.729,0.017,4.139
1659,1403715356.212143,77.450000,OK,OK,MM,252,342,287,287,yes,yes,205,9548,5132,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.918,2.817,0.018,4.250
1660,1403715356.262143,77.500000,OK,OK,MM,248,381,324,324,no,no,206,9581,5205,86,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.866,2.835,0.018,4.217
1661,1403715356.312143,77.550000,OK,OK,MM,267,377,309,309,no,no,206,9581,5238,87,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.002,3.042,0.021,4.681
1662,1403715356.362143,77.600000,OK,OK,MM,264,359,296,296,no,no,206,9581,5205,86,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.944,3.272,0.025,4.800
1663,1403715356.412143,77.650000,OK,OK,MM,246,376,316,316,no,no,204,9552,5176,84,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.863,2.747,0.017,4.126
1664,1403715356.462143,77.700000,OK,OK,MM,259,394,324,324,no,no,204,9552,5176,84,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.976,2.848,0.017,4.344
1665,1403715356.512143,77.750000,OK,OK,MM,263,366,295,295,yes,yes,204,9552,5244,86,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.000,2.744,0.017,4.264
1666,1403715356.562143,77.800000,OK,OK,MM,244,408,344,344,no,no,205,9592,5284,87,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.890,2.798,0.020,4.238
1667,1403715356.612143,77.850000,OK,OK,MM,288,409,336,336,no,no,205,9592,5212,82,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.021,2.941,0.020,4.485
1668,1403715356.662143,77.900000,OK,OK,MM,285,388,328,328,no,no,205,9592,5008,82,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.026,3.279,0.021,4.805
1669,1403715356.712143,77.950000,OK,OK,MM,293,386,333,333,no,no,205,9590,4971,81,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.029,2.806,0.018,5.128
1670,1403715356.762143,78.000000,OK,OK,MM,288,361,305,305,yes,yes,205,9590,5017,82,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.049,2.576,0.017,4.135
1671,1403715356.812143,78.050000,OK,OK,MM,259,398,335,335,no,no,206,9637,5019,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.976,2.867,0.023,4.407
1672,1403715356.862143,78.100000,OK,OK,MM,282,387,330,330,no,no,206,9637,5023,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.006,3.181,0.030,4.821
1673,1403715356.912143,78.150000,OK,OK,MM,300,363,309,309,no,no,206,9637,5024,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.085,2.777,0.021,4.359
1674,1403715356.962143,78.200000,OK,OK,MM,259,363,305,305,no,no,206,9636,5135,81,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.003,2.586,0.020,4.111
1675,1403715357.012143,78.250000,OK,OK,MM,275,353,297,297,yes,yes,206,9636,5023,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.028,2.421,0.019,3.918
1676,1403715357.062143,78.300000,OK,OK,MM,257,347,297,297,no,no,207,9636,5043,81,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.891,2.455,0.019,3.795
1677,1403715357.112143,78.350000,OK,OK,MM,253,331,272,272,no,no,207,9636,5048,80,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.971,2.485,0.018,3.902
1678,1403715357.162143,78.400000,OK,OK,MM,243,332,276,276,no,no,207,9636,4825,77,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.892,2.537,0.019,3.917
1679,1403715357.212143,78.450000,OK,OK,MM,242,315,263,263,no,no,207,9632,4725,75,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.897,2.102,0.017,3.399
1680,1403715357.262143,78.500000,OK,OK,MM,231,306,257,257,yes,yes,207,9632,4581,74,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.883,2.199,0.018,3.577
1681,1403715357.312143,78.550000,OK,OK,MM,230,343,298,298,no,no,208,9656,4605,75,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.864,2.207,0.017,3.475
1682,1403715357.362143,78.600000,OK,OK,MM,263,345,289,289,no,no,208,9656,4605,75,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.983,2.360,0.017,3.756
1683,1403715357.412143,78.650000,OK,OK,MM,264,330,294,294,no,no,208,9655,4520,73,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.930,2.175,0.015,3.481
1684,1403715357.462143,78.700000,OK,OK,MM,263,327,278,278,yes,yes,208,9655,4520,73,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.882,2.129,0.020,3.435
1685,1403715357.512143,78.750000,OK,OK,MM,243,360,318,318,no,no,209,9712,4577,74,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.873,2.301,0.019,3.564
1686,1403715357.562143,78.800000,OK,OK,MM,273,366,308,308,no,no,209,9712,4577,74,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.996,2.411,0.020,3.850
1687,1403715357.612143,78.850000,OK,OK,MM,262,369,329,329,no,no,209,9712,4577,74,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.931,2.418,0.017,3.761
1688,1403715357.662143,78.900000,OK,OK,MM,275,348,300,300,yes,yes,209,9712,4577,74,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.249,2.861,0.021,4.582
1689,1403715357.712143,78.950000,OK,OK,MM,272,373,329,329,no,no,210,9764,4629,75,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.037,2.768,0.020,4.221
1690,1403715357.762143,79.000000,OK,OK,MM,287,373,320,320,no,no,210,9764,4629,75,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.032,2.747,0.023,4.248
1691,1403715357.812143,79.050000,OK,OK,MM,285,362,319,319,no,no,210,9763,4628,75,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.029,2.338,0.017,5.590
1692,1403715357.862143,79.100000,OK,OK,MM,283,352,310,310,yes,yes,209,9747,4516,72,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.981,2.157,0.017,3.549
1693,1403715357.912143,79.150000,OK,OK,MM,277,381,339,339,no,no,210,9759,4528,73,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.970,2.335,0.018,3.674
1694,1403715357.962143,79.200000,OK,OK,MM,300,386,332,332,no,no,210,9759,4528,73,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.048,2.462,0.018,3.950
1695,1403715358.012143,79.250000,OK,OK,MM,284,375,320,320,no,no,210,9759,4528,73,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.097,2.343,0.019,3.910
1696,1403715358.062143,79.300000,OK,OK,MM,297,369,310,310,yes,yes,210,9759,4528,73,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.021,2.251,0.017,3.686
1697,1403715358.112143,79.350000,OK,OK,MM,262,398,354,354,no,no,211,9784,4553,74,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.071,2.532,0.020,4.089
1698,1403715358.162143,79.400000,OK,OK,MM,309,375,320,320,no,no,211,9784,4211,68,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.154,2.397,0.022,4.003
1699,1403715358.212143,79.450000,OK,OK,MM,283,395,340,340,no,no,211,9783,4210,68,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.059,2.282,0.019,3.734
1700,1403715358.262143,79.500000,OK,OK,MM,303,397,333,333,yes,yes,210,9772,4198,67,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.054,2.184,0.019,3.622
1701,1403715358.312143,79.550000,OK,OK,MM,312,410,352,352,no,no,211,9801,4227,68,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.075,2.317,0.020,3.766
1702,1403715358.362143,79.600000,OK,OK,MM,305,392,332,332,no,no,211,9801,4227,68,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.066,2.449,0.026,4.045
1703,1403715358.412143,79.650000,OK,OK,MM,299,381,330,330,no,no,211,9801,4227,68,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.158,4.773,0.019,6.341
1704,1403715358.462143,79.700000,OK,OK,MM,297,379,332,332,yes,yes,211,9801,4227,68,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.063,2.281,0.018,3.753
1705,1403715358.512143,79.750000,OK,OK,MM,291,388,339,339,no,no,212,9823,4249,69,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.119,2.311,0.020,3.846
1706,1403715358.562143,79.800000,OK,OK,MM,290,356,307,307,no,no,212,9823,4249,69,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.062,2.619,0.022,4.141
1707,1403715358.612143,79.850000,OK,OK,MM,265,346,300,300,no,no,211,9811,4237,68,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.898,2.026,0.018,3.295
1708,1403715358.662143,79.900000,OK,OK,MM,261,310,270,270,yes,yes,211,9811,4237,68,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.970,2.023,0.019,3.371
1709,1403715358.712143,79.950000,OK,OK,MM,225,300,266,266,no,no,212,9861,4153,67,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.958,2.232,0.021,3.578
1710,1403715358.762143,80.000000,OK,OK,MM,241,293,263,263,no,no,212,9861,4135,66,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.996,2.040,0.022,3.460
1711,1403715358.812143,80.050000,OK,OK,MM,240,299,268,268,no,no,212,9860,4134,66,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.881,7.251,0.017,8.535
1712,1403715358.862143,80.100000,OK,OK,MM,231,296,264,264,yes,yes,212,9860,4134,66,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.867,2.045,0.017,3.306
1713,1403715358.912143,80.150000,OK,OK,MM,230,332,290,290,no,no,213,9885,4159,67,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.864,2.329,0.016,3.587
1714,1403715358.962143,80.200000,OK,OK,MM,259,307,273,273,no,no,213,9885,4159,67,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.993,2.181,0.017,3.583
1715,1403715359.012143,80.250000,OK,OK,MM,249,293,271,271,no,no,213,9885,4159,67,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.937,2.076,0.016,3.397
1716,1403715359.062143,80.300000,OK,OK,MM,243,301,275,275,yes,yes,213,9885,4147,66,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.905,2.016,0.017,3.325
1717,1403715359.112143,80.350000,OK,OK,MM,246,335,297,297,no,no,214,9930,4204,68,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.977,2.510,0.022,3.874
1718,1403715359.162143,80.400000,OK,OK,MM,269,327,299,299,no,no,214,9930,4204,68,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.226,2.674,0.022,4.308
1719,1403715359.212143,80.450000,OK,OK,MM,270,330,292,292,no,no,213,9919,4181,66,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.131,2.420,0.020,3.948
1720,1403715359.262143,80.500000,OK,OK,MM,267,332,285,285,yes,yes,212,9901,4226,66,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.150,2.288,0.017,3.826
1721,1403715359.312143,80.550000,OK,OK,MM,251,349,313,313,no,no,213,9969,4294,67,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.015,2.137,0.019,3.512
1722,1403715359.362143,80.600000,OK,OK,MM,291,354,320,320,no,no,213,9969,4294,67,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.066,2.243,0.020,3.684
1723,1403715359.412143,80.650000,OK,OK,MM,290,344,304,304,no,no,213,9968,4293,67,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.998,2.183,0.026,3.758
1724,1403715359.462143,80.700000,OK,OK,MM,283,326,290,290,yes,yes,213,9968,4259,66,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.946,1.995,0.017,3.303
1725,1403715359.512143,80.750000,OK,OK,MM,258,375,319,319,no,no,214,9997,4288,67,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.918,2.126,0.017,3.407
1726,1403715359.562143,80.800000,OK,OK,MM,284,357,314,314,no,no,214,9997,4288,67,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.991,2.179,0.022,3.627
1727,1403715359.612143,80.850000,OK,OK,MM,284,350,302,302,no,no,214,9997,4322,68,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.923,1.972,0.017,3.235
1728,1403715359.662143,80.900000,OK,OK,MM,275,336,304,304,yes,yes,214,9997,4322,68,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.964,2.139,0.018,3.469
1729,1403715359.712143,80.950000,OK,OK,MM,270,348,318,318,no,no,215,10023,4348,69,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.902,2.206,0.017,3.466
1730,1403715359.762143,81.000000,OK,OK,MM,289,335,300,300,no,no,215,10023,4348,69,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.083,2.637,0.025,4.175
1731,1403715359.812143,81.050000,OK,OK,MM,275,350,302,302,yes,yes,215,10023,4348,69,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,1.023,2.079,0.017,3.498
1732,1403715359.862143,81.100000,OK,OK,MM,262,357,310,310,no,no,216,10067,4358,69,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.901,2.222,0.018,3.501
1733,1403715359.912143,81.150000,OK,OK,MM,281,331,290,290,no,no,216,10067,4358,69,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.943,2.495,0.024,3.857
1734,1403715359.962143,81.200000,OK,OK,MM,256,311,280,280,no,no,216,10067,4358,69,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.845,1.900,0.018,3.083
1735,1403715360.012143,81.250000,OK,OK,MM,259,296,260,260,yes,yes,216,10067,4358,69,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.863,2.008,0.017,3.245
1736,1403715360.062143,81.300000,OK,OK,MM,232,319,276,276,no,no,217,10115,4406,70,no,no,no,0,0,0,no,0.000000,0.000000,0.000,0.778,2.099,0.017,3.231
1737,1403715360.112143,81.350000,OK,OK,MM,250,308,266,266,no,no,217,10115,4346,67,no,no,no,0,0,0,no,0.000000,0.000000,0.000,1.298,3.632,0.031,5.458
1738,1403715360.162143,81.400000,OK,OK,MM,239,295,245,245,yes,yes,217,10114,4345,67,yes,no,no,0,0,0,no,0.000000,0.000000,0.000,0.783,1.815,0.017,2.954
